CustomerID,Recency,Frequency,Monetary,AvgOrderValue,StdOrderValue,TotalTransactions,UniqueProducts,TotalQuantity,ActiveMonths,LifespanDays,FreqPerMonth,AvgInterPurchaseDays,R_Score,F_Score,M_Score,RFM_Score
13761,51.18,2,1070.65,15.3,4.9,70,68,642,2,129.22,1.0,129.22,3,3,4,10
14331,125.21,2,462.66,16.52,5.55,28,27,252,2,10.92,1.0,10.92,2,3,2,7
16271,3.23,5,1429.24,10.75,10.5,133,89,1038,5,355.84,1.0,88.96,5,4,4,13
13194,136.39,1,60.7,20.23,12.69,3,3,26,1,0.0,1.0,53.46,2,2,1,5
12919,9.19,6,1335.19,26.7,19.89,50,34,673,5,161.18,1.2,32.24,5,5,4,14
12566,87.16,1,351.65,18.51,9.86,19,19,265,1,0.0,1.0,53.46,2,2,2,6
12752,82.2,1,4366.78,82.39,73.2,53,53,2262,1,0.0,1.0,53.46,2,2,5,9
18058,10.4,1,170.16,56.72,43.09,3,3,88,1,0.0,1.0,53.46,5,2,1,8
17722,97.12,4,2424.04,21.08,28.89,115,111,1595,4,270.11,1.0,90.04,2,4,5,11
15266,339.19,1,119.3,19.88,9.82,6,6,18,1,0.0,1.0,53.46,1,2,1,4
12928,36.16,5,2062.7,24.56,18.72,84,59,1472,5,323.94,1.0,80.99,3,4,5,12
14829,30.09,4,697.55,16.61,8.33,42,39,452,3,343.0,1.33,114.33,4,4,3,11
12808,37.34,3,483.65,17.27,3.55,28,27,188,3,331.98,1.0,165.99,3,4,2,9
17516,16.06,5,768.08,5.61,4.56,137,113,416,4,270.17,1.25,67.54,4,4,3,11
15917,248.32,1,123.1,10.26,8.06,12,12,42,1,0.0,1.0,53.46,1,2,1,4
16449,198.33,2,707.69,17.69,6.62,40,40,367,2,82.92,1.0,82.92,1,3,3,7
17278,242.22,1,246.04,16.4,8.77,15,15,179,1,0.0,1.0,53.46,1,2,1,4
13835,26.11,4,834.57,15.17,5.44,55,48,442,4,190.01,1.0,63.34,4,4,3,11
13479,201.32,2,300.95,20.06,8.65,15,14,134,2,33.97,1.0,33.97,1,3,2,6
12864,139.22,1,147.12,49.04,61.14,3,3,216,1,0.0,1.0,53.46,2,2,1,5
17653,37.23,4,1207.56,27.44,33.25,44,44,1409,3,83.89,1.33,27.96,3,4,4,11
12953,10.37,1,329.85,19.4,5.79,17,17,84,1,0.0,1.0,53.46,5,2,2,9
17567,8.11,8,4331.48,26.25,29.32,165,110,2632,8,365.02,1.0,52.15,5,5,5,15
16805,174.29,2,460.59,4.7,4.42,98,94,539,2,186.91,1.0,186.91,2,3,2,7
17090,5.19,7,2043.95,32.44,36.14,63,45,921,6,349.99,1.17,58.33,5,5,4,14
17377,24.29,20,4100.92,9.81,13.31,418,190,2076,8,349.95,2.5,18.42,4,5,5,14
17422,17.2,6,1979.37,16.92,10.8,117,93,2253,6,279.95,1.0,55.99,4,5,4,13
12637,68.19,8,6021.9,15.44,13.1,390,205,3002,6,256.12,1.33,36.59,3,5,5,13
17472,192.14,3,710.29,3.92,3.74,181,142,462,2,108.01,1.5,54.01,1,4,3,8
13824,33.24,5,1698.94,36.93,36.31,46,34,768,5,277.98,1.0,69.5,4,4,4,12
15406,32.21,2,510.71,9.64,9.79,53,51,254,2,269.88,1.0,269.88,4,3,3,10
15447,331.29,1,155.17,17.24,5.4,9,9,85,1,0.0,1.0,53.46,1,2,1,4
13539,86.33,3,631.34,17.06,5.51,37,35,320,3,223.79,1.0,111.9,2,4,3,9
16766,274.12,2,1145.6,33.69,9.12,34,17,536,1,0.08,2.0,0.08,1,3,4,8
18218,212.23,2,662.08,31.53,38.52,21,17,584,2,70.02,1.0,70.02,1,3,3,7
13650,17.25,6,1836.34,19.13,9.81,96,79,922,5,250.99,1.2,50.2,4,5,4,13
17991,226.1,2,93.35,18.67,24.57,5,4,25,1,0.97,2.0,0.97,1,3,1,5
13592,36.35,4,247.96,15.5,5.56,16,15,84,3,228.83,1.33,76.28,3,4,1,8
14924,246.37,1,310.05,31.01,34.83,10,10,64,1,0.0,1.0,53.46,1,2,2,5
12449,23.19,4,4067.29,21.29,17.99,191,118,1553,4,164.92,1.0,54.97,4,4,5,13
16715,79.0,1,301.72,15.88,22.94,19,19,642,1,0.0,1.0,53.46,2,2,2,6
13635,68.31,1,1071.03,17.27,7.5,62,62,677,1,0.0,1.0,53.46,3,2,4,9
15000,48.28,1,490.52,6.37,4.43,77,76,218,1,0.0,1.0,53.46,3,2,3,8
12430,44.13,1,256.4,23.31,14.03,11,11,117,1,0.0,1.0,53.46,3,2,2,7
16025,30.27,1,439.66,15.7,3.81,28,28,338,1,0.0,1.0,53.46,4,2,2,8
17835,3.27,3,350.64,5.75,5.67,61,45,348,2,20.8,1.5,10.4,5,4,2,11
15524,25.26,1,440.0,440.0,0.0,1,1,4,1,0.0,1.0,53.46,4,2,2,8
15288,44.06,5,2306.52,26.21,24.98,88,80,775,5,322.12,1.0,80.53,3,4,5,12
13030,12.16,2,799.48,8.08,8.62,99,76,394,2,357.0,1.0,357.0,5,3,3,11
13668,3.26,21,6363.59,13.54,18.67,470,284,3742,12,359.98,1.75,18.0,5,5,5,15
16816,104.17,4,417.06,14.9,4.98,28,28,274,4,254.89,1.0,84.96,2,4,2,8
16549,11.13,10,4154.64,4.24,5.04,981,445,2365,5,324.04,2.0,36.0,5,5,5,15
12437,2.28,18,4951.41,24.88,18.25,199,118,2922,10,329.89,1.8,19.41,5,5,5,15
16109,219.38,2,611.88,33.99,37.28,18,18,612,2,89.86,1.0,89.86,1,3,3,7
12980,158.37,9,7374.9,368.75,265.22,20,6,886,7,200.92,1.29,25.12,2,5,5,12
17426,9.01,6,5037.26,18.59,16.09,271,179,3094,4,274.06,1.5,54.81,5,5,5,15
17817,5.15,3,387.68,11.75,33.8,33,32,67,2,272.88,1.5,136.44,5,4,2,11
14077,41.24,5,499.42,11.89,15.6,42,33,268,5,233.86,1.0,58.47,3,4,3,10
16837,32.16,11,3170.98,19.22,16.55,165,123,1563,5,214.24,2.2,21.42,4,5,5,14
15804,1.24,13,4206.39,16.05,15.51,262,170,2565,8,198.1,1.63,16.51,5,5,5,15
15795,150.32,1,610.01,14.52,5.58,42,42,581,1,0.0,1.0,53.46,2,2,3,7
15639,135.16,1,425.32,17.01,11.22,25,25,323,1,0.0,1.0,53.46,2,2,2,6
15089,11.08,6,2420.84,16.7,10.1,145,139,1359,4,118.1,1.5,23.62,5,5,5,15
13244,93.27,1,121.74,4.51,2.22,27,27,38,1,0.0,1.0,53.46,2,2,1,5
13886,72.21,1,243.56,15.22,3.63,16,16,126,1,0.0,1.0,53.46,3,2,1,6
15654,10.22,2,922.53,43.93,28.85,21,15,475,1,16.91,2.0,16.91,5,3,3,11
16560,27.32,2,841.41,15.03,7.71,56,52,500,2,331.83,1.0,331.83,4,3,3,10
17025,61.38,3,357.77,39.75,28.01,9,8,235,2,312.72,1.5,156.36,3,4,2,9
16350,22.1,4,1116.47,19.59,7.13,57,40,545,4,312.26,1.0,104.09,4,4,4,12
15805,24.08,17,5528.48,18.37,11.64,301,220,3387,8,341.29,2.13,21.33,4,5,5,14
13725,50.35,8,1980.56,19.04,15.76,104,95,806,5,258.91,1.6,36.99,3,5,4,12
15939,90.28,15,6115.01,80.46,78.66,76,28,4728,9,241.95,1.67,17.28,2,5,5,12
16712,10.19,11,3645.43,8.16,13.36,447,259,1749,6,266.95,1.83,26.7,5,5,5,15
12679,59.24,4,1113.02,23.19,17.12,48,43,554,4,225.0,1.0,75.0,3,4,4,11
17092,50.94,4,1777.78,14.22,9.88,125,99,1131,4,227.21,1.0,75.74,3,4,4,11
14264,155.33,2,333.97,19.65,8.74,17,15,70,2,90.92,1.0,90.92,2,3,2,7
12757,16.24,13,7857.1,21.18,99.48,371,237,2402,5,195.73,2.6,16.31,4,5,5,14
12639,239.23,1,486.1,22.1,22.57,22,22,201,1,0.0,1.0,53.46,1,2,2,5
16763,199.27,1,611.85,26.6,25.65,23,23,319,1,0.0,1.0,53.46,1,2,3,6
13510,2.19,4,1791.56,15.58,5.82,115,86,1386,4,182.18,1.0,60.73,5,4,4,13
14720,6.26,3,663.81,17.94,8.47,37,34,219,3,121.0,1.0,60.5,5,4,3,12
15975,85.2,1,371.01,15.46,4.33,24,24,243,1,0.0,1.0,53.46,2,2,2,6
17805,74.27,1,512.31,51.23,56.83,10,10,478,1,0.0,1.0,53.46,2,2,3,7
15903,10.43,7,5126.76,69.28,66.74,74,46,2410,4,285.75,1.75,47.63,5,5,5,15
16848,53.4,1,281.42,20.1,9.8,14,14,182,1,0.0,1.0,53.46,3,2,2,7
15986,31.13,1,168.12,12.01,3.75,14,14,268,1,0.0,1.0,53.46,4,2,1,7
14087,3.24,1,194.42,2.82,2.27,69,61,251,1,0.0,1.0,53.46,5,2,1,8
16719,15.37,7,1790.42,8.91,6.4,201,107,1204,7,353.89,1.0,58.98,4,5,4,13
15005,16.25,28,6316.57,5.64,3.75,1119,360,4247,12,350.91,2.33,13.0,4,5,5,14
17460,95.14,6,622.43,21.46,8.54,29,18,236,5,278.94,1.2,55.79,2,5,3,10
15899,369.32,1,56.25,14.06,4.26,4,4,39,1,0.0,1.0,53.46,1,2,1,4
18068,290.15,1,101.7,101.7,0.0,1,1,6,1,0.0,1.0,53.46,1,2,1,4
13753,288.23,1,741.26,21.18,13.72,35,35,512,1,0.0,1.0,53.46,1,2,3,6
14616,243.35,3,406.08,135.36,115.5,3,2,104,3,74.88,1.0,37.44,1,4,2,7
13851,96.24,3,2651.46,32.73,98.1,81,77,1705,3,192.8,1.0,96.4,2,4,5,11
18149,51.26,3,612.08,38.25,32.37,16,11,310,3,222.97,1.0,111.49,3,4,3,10
16152,269.36,1,1829.04,63.07,31.86,29,29,642,1,0.0,1.0,53.46,1,2,4,7
13014,11.25,10,3466.28,31.8,29.49,109,67,905,6,270.75,1.67,30.08,5,5,5,15
18036,33.15,3,405.62,4.23,4.73,96,77,234,3,213.13,1.0,106.57,4,4,2,10
12733,235.08,1,383.95,17.45,16.14,22,22,137,1,0.0,1.0,53.46,1,2,2,5
14206,240.07,1,328.16,16.41,7.08,20,20,276,1,0.0,1.0,53.46,1,2,2,5
17779,22.17,3,658.57,8.03,8.76,82,73,397,3,122.08,1.0,61.04,4,4,3,11
16272,117.31,1,411.7,16.47,8.92,25,25,224,1,0.0,1.0,53.46,2,2,2,6
15247,123.23,1,356.0,59.33,30.09,6,6,160,1,0.0,1.0,53.46,2,2,2,6
15417,86.12,1,508.8,18.17,2.42,28,28,284,1,0.0,1.0,53.46,2,2,3,7
18066,76.12,1,318.0,31.8,16.74,10,10,108,1,0.0,1.0,53.46,2,2,2,6
13354,72.21,1,743.53,14.58,6.41,51,51,604,1,0.0,1.0,53.46,3,2,3,8
14427,51.16,2,363.34,21.37,11.52,17,16,228,1,13.22,2.0,13.22,3,3,2,8
16930,27.09,3,380.55,7.05,9.22,54,47,341,2,42.08,1.5,21.04,4,4,2,10
17608,34.22,2,193.42,3.28,2.63,59,54,232,1,0.0,2.0,0.0,3,3,1,7
15748,41.23,1,149.31,7.11,4.13,21,19,51,1,0.0,1.0,53.46,3,2,1,6
17566,8.93,2,901.21,5.93,5.34,152,113,518,2,17.26,1.0,17.26,5,3,3,11
12374,26.11,1,742.93,22.51,19.77,33,33,342,1,0.0,1.0,53.46,4,2,3,9
16037,270.38,3,855.02,21.92,21.11,39,37,428,3,88.95,1.0,44.48,1,4,3,8
13948,361.33,1,102.0,34.0,11.85,3,3,40,1,0.0,1.0,53.46,1,2,1,4
13113,1.23,24,12245.96,61.23,134.31,200,95,3045,11,365.98,2.18,15.91,5,5,5,15
17356,312.3,1,178.22,9.38,8.28,19,19,166,1,0.0,1.0,53.46,1,2,1,4
16573,85.38,2,663.61,15.8,6.29,42,40,360,2,205.75,1.0,205.75,2,3,3,8
14715,25.26,4,867.38,12.22,11.83,71,60,521,4,306.95,1.0,102.32,4,4,3,11
16245,24.34,3,1413.66,15.71,5.37,90,80,1014,3,233.03,1.0,116.52,4,4,4,12
17639,277.12,1,108.5,15.5,10.29,7,7,49,1,0.0,1.0,53.46,1,2,1,4
14840,268.26,1,62.85,15.71,1.43,4,4,31,1,0.0,1.0,53.46,1,2,1,4
16825,39.27,2,775.18,27.69,22.41,28,27,566,2,147.09,1.0,147.09,3,3,3,9
15743,17.04,4,784.46,8.91,6.39,88,59,216,3,168.3,1.33,56.1,4,4,3,11
15618,33.41,4,776.85,17.26,5.48,45,39,454,3,103.93,1.33,34.64,3,4,3,10
12475,54.34,1,723.38,20.09,10.98,36,36,535,1,0.0,1.0,53.46,3,2,3,8
13673,19.26,2,396.92,6.11,7.9,65,47,119,1,13.85,2.0,13.85,4,3,2,9
16414,22.36,2,126.25,18.04,7.22,7,5,27,2,258.84,1.0,258.84,4,3,1,8
14385,10.11,3,202.11,14.44,4.84,14,13,159,1,14.15,3.0,7.08,5,4,1,10
14669,242.28,3,1269.99,7.47,5.4,170,158,775,2,90.97,1.5,45.49,1,4,4,9
14135,2.28,15,4690.31,35.0,34.41,134,95,3850,8,371.05,1.88,26.5,5,5,5,15
17894,72.37,8,1119.81,5.8,11.32,193,127,405,4,294.77,2.0,42.11,2,5,4,11
14739,5.06,7,3902.28,65.04,41.49,60,47,3820,7,363.08,1.0,60.51,5,5,5,15
13090,9.24,14,8910.82,57.49,90.5,155,98,2263,10,364.2,1.4,28.02,5,5,5,15
13199,4.24,38,9817.12,82.5,72.06,119,48,6176,13,363.07,2.92,9.81,5,5,5,15
16954,1.36,9,2085.08,38.61,35.49,54,40,1054,6,358.96,1.5,44.87,5,5,5,15
14409,72.0,6,2059.45,38.14,56.32,54,40,1230,5,297.14,1.2,59.43,3,5,5,13
15974,40.21,7,3442.15,19.56,16.42,176,141,2262,7,249.13,1.0,41.52,3,5,5,13
16509,297.37,1,363.7,27.98,16.1,13,13,64,1,0.0,1.0,53.46,1,2,2,5
13799,117.26,2,688.86,17.66,8.73,39,32,402,2,177.91,1.0,177.91,2,3,3,8
16949,4.3,6,1286.27,21.44,43.56,60,57,791,6,312.96,1.0,62.59,5,5,4,14
17440,157.27,3,186.42,37.28,37.6,5,3,246,2,90.99,1.5,45.5,2,4,1,7
13005,174.31,2,513.7,19.76,12.15,26,21,172,2,72.89,1.0,72.89,2,3,3,8
17946,234.06,2,149.58,7.48,10.72,20,18,75,2,26.1,1.0,26.1,1,3,1,5
12620,15.33,3,1339.41,14.56,7.18,92,89,1181,3,189.92,1.0,94.96,4,4,4,12
12710,97.26,3,1149.02,14.92,8.78,77,75,851,3,104.91,1.0,52.46,2,4,4,10
17505,162.23,2,1145.84,22.04,10.77,52,48,556,2,44.16,1.0,44.16,2,3,4,9
16009,23.06,4,992.71,11.03,10.89,90,68,378,3,137.23,1.33,45.74,4,4,4,12
13291,156.32,1,361.11,8.6,8.51,42,41,233,1,0.0,1.0,53.46,2,2,2,6
14456,6.18,9,3062.4,3.16,3.53,970,580,2908,5,137.04,1.8,17.13,5,5,5,15
14918,116.27,2,1610.15,35.78,22.19,45,39,675,2,38.96,1.0,38.96,2,3,4,9
14894,86.19,1,655.75,28.51,19.99,23,23,265,1,0.0,1.0,53.46,2,2,3,7
16689,76.28,2,422.6,32.51,18.42,13,12,330,1,6.92,2.0,6.92,2,3,2,7
16921,62.08,1,169.79,2.83,2.4,60,50,171,1,0.0,1.0,53.46,3,2,1,6
12446,58.23,1,1002.31,17.58,6.12,57,57,351,1,0.0,1.0,53.46,3,2,4,9
16123,52.38,1,307.78,19.24,8.77,16,16,170,1,0.0,1.0,53.46,3,2,2,7
15567,19.31,1,186.01,26.57,33.02,7,7,223,1,0.0,1.0,53.46,4,2,1,7
13069,1.4,24,4436.12,10.44,16.12,425,281,5885,13,368.9,1.85,16.04,5,5,5,15
14159,20.24,11,4693.01,3.9,3.56,1204,501,4408,7,343.05,1.57,34.31,4,5,5,14
14167,40.16,4,574.84,11.05,6.98,52,27,150,4,291.95,1.0,97.32,3,4,3,10
16398,155.13,2,1705.8,20.8,11.7,82,75,758,2,99.23,1.0,99.23,2,3,4,9
13637,53.2,3,810.5,8.02,6.23,101,79,409,3,174.02,1.0,87.01,3,4,3,10
16617,236.32,1,151.85,30.37,24.09,5,5,91,1,0.0,1.0,53.46,1,2,1,4
12412,75.34,3,1226.88,20.11,12.51,61,43,829,3,94.85,1.0,47.43,2,4,4,10
17122,120.16,1,138.32,19.76,5.04,7,7,80,1,0.0,1.0,53.46,2,2,1,5
14806,76.12,1,193.39,17.58,5.2,11,11,330,1,0.0,1.0,53.46,2,2,1,5
12435,80.38,2,7829.89,217.5,118.22,36,31,2055,2,188.06,1.0,188.06,2,3,5,10
13193,62.16,1,117.88,4.06,4.05,29,22,50,1,0.0,1.0,53.46,3,2,1,6
13348,65.04,1,233.76,16.7,7.69,14,14,136,1,0.0,1.0,53.46,3,2,1,6
16555,36.16,2,285.89,16.82,4.37,17,15,175,2,74.08,1.0,74.08,3,3,2,8
16456,100.19,5,2158.37,19.44,22.18,111,80,1148,5,273.99,1.0,68.5,2,4,5,11
14606,1.95,93,12156.65,4.5,7.22,2700,819,6224,13,372.1,7.15,4.04,5,5,5,15
17593,4.33,5,3927.34,18.44,14.8,213,190,3101,5,349.0,1.0,87.25,5,4,5,14
15039,10.28,47,19914.44,13.26,21.09,1502,408,9209,12,359.0,3.92,7.8,5,5,5,15
17676,5.13,6,1387.68,17.79,8.86,78,49,932,4,362.06,1.5,72.41,5,5,4,14
17239,313.36,1,382.5,25.5,16.24,15,15,150,1,0.0,1.0,53.46,1,2,2,5
14460,111.17,3,434.34,27.15,9.19,16,14,881,3,200.1,1.0,100.05,2,4,2,8
16072,289.16,1,584.32,25.41,21.49,23,23,140,1,0.0,1.0,53.46,1,2,3,6
17648,61.36,4,1797.5,19.75,8.19,91,81,487,3,188.97,1.33,62.99,3,4,4,11
14367,9.21,16,9261.52,17.67,17.86,524,270,4438,9,267.96,1.78,17.86,5,5,5,15
13132,262.23,1,77.3,25.77,16.68,3,3,20,1,0.0,1.0,53.46,1,2,1,4
13888,120.34,2,605.63,15.14,5.55,40,38,258,2,98.81,1.0,98.81,2,3,3,8
16457,219.21,1,208.36,23.15,11.31,9,9,140,1,0.0,1.0,53.46,1,2,1,4
17987,186.17,1,198.57,15.27,10.51,13,13,261,1,0.0,1.0,53.46,1,2,1,4
15494,22.15,2,1299.23,10.39,10.27,125,120,1148,2,99.97,1.0,99.97,4,3,4,11
17788,74.34,2,1117.9,223.58,356.51,5,3,211,2,55.98,1.0,55.98,2,3,4,9
16049,41.21,3,1111.79,3.56,3.78,312,248,793,2,34.95,1.5,17.48,3,4,4,11
13323,4.05,5,787.85,37.52,42.1,21,6,175,3,81.16,1.67,20.29,5,4,3,12
16362,33.22,5,734.77,9.07,8.92,81,58,351,3,58.93,1.67,14.73,4,4,3,11
13131,24.21,3,1073.3,24.39,24.6,44,30,447,3,164.1,1.0,82.05,4,4,4,12
13876,64.33,1,122.7,17.53,4.94,7,7,36,1,0.0,1.0,53.46,3,2,1,6
16851,5.2,3,342.45,17.12,8.67,20,17,271,2,47.16,1.5,23.58,5,4,2,11
14974,38.22,1,114.39,5.45,3.39,21,17,44,1,0.0,1.0,53.46,3,2,1,6
13868,8.08,2,3192.54,96.74,464.73,33,32,1964,2,31.16,1.0,31.16,5,3,5,13
16708,46.25,1,656.63,24.32,18.1,27,27,285,1,0.0,1.0,53.46,3,2,3,8
12445,22.98,1,133.4,33.35,16.23,4,4,62,1,0.0,1.0,53.46,4,2,1,7
15471,3.17,1,469.48,6.1,10.03,77,67,266,1,0.0,1.0,53.46,5,2,2,9
16873,5.26,6,7123.62,25.53,23.42,279,179,3840,6,359.85,1.0,71.97,5,5,5,15
13324,37.08,10,7121.95,94.96,63.95,75,25,5205,6,324.28,1.67,36.03,3,5,5,13
12738,373.0,1,155.35,14.12,3.43,11,11,148,1,0.0,1.0,53.46,1,2,1,4
16250,262.13,2,389.44,16.23,4.73,24,22,208,2,112.21,1.0,112.21,1,3,2,6
16943,212.27,3,816.73,24.75,13.82,33,23,145,3,106.91,1.0,53.46,1,4,3,8
15067,79.21,3,1744.76,21.28,14.78,82,82,954,2,204.05,1.5,102.03,2,4,4,10
13684,286.34,1,67.23,2.24,1.5,30,29,39,1,0.0,1.0,53.46,1,2,1,4
15855,137.33,5,712.24,8.9,6.61,80,59,470,5,126.91,1.0,31.73,2,4,3,9
15410,85.15,8,3450.84,28.29,21.92,122,48,1200,6,177.19,1.33,25.31,2,5,5,12
17054,29.23,5,1356.33,16.34,8.67,83,64,804,4,216.99,1.25,54.25,4,4,4,12
17410,17.11,5,1214.72,18.98,10.46,64,57,616,4,199.02,1.25,49.76,4,4,4,12
12592,93.14,2,437.6,24.31,7.5,18,11,290,2,121.06,1.0,121.06,2,3,2,7
12640,24.27,3,1174.58,22.16,15.64,53,47,311,2,57.99,1.5,29.0,4,4,4,12
16594,76.18,1,181.09,3.42,3.26,53,53,64,1,0.0,1.0,53.46,2,2,1,5
16491,47.33,1,731.5,18.76,9.59,39,39,478,1,0.0,1.0,53.46,3,2,3,8
17827,6.14,5,1995.46,9.07,8.54,220,190,1247,3,359.2,1.67,89.8,5,4,4,13
18092,3.21,11,9068.26,101.89,79.26,89,28,4252,8,363.13,1.38,36.31,5,5,5,15
16718,370.22,1,623.75,13.86,10.54,45,41,413,1,0.0,1.0,53.46,1,2,3,6
17863,60.19,6,3160.0,21.35,14.97,148,110,2638,6,310.02,1.0,62.0,3,5,5,13
13155,34.11,4,971.76,11.43,8.93,85,67,497,4,335.12,1.0,111.71,3,4,4,11
15052,320.1,1,215.78,7.19,14.05,30,27,82,1,0.0,1.0,53.46,1,2,1,4
16133,4.29,33,14589.04,43.16,49.3,338,219,8887,11,314.81,3.0,9.84,5,5,5,15
17625,19.2,4,2047.0,6.5,5.47,315,223,1198,4,239.05,1.0,79.68,4,4,4,12
18044,5.16,10,2088.6,16.45,8.98,127,88,1033,8,356.08,1.25,39.56,5,5,5,15
15182,155.2,2,622.85,21.48,6.34,29,24,253,2,114.04,1.0,114.04,2,3,3,8
15256,149.27,1,98.45,16.41,7.63,6,6,55,1,0.0,1.0,53.46,2,2,1,5
15342,130.33,1,406.09,16.92,6.5,24,24,283,1,0.0,1.0,53.46,2,2,2,6
14387,33.24,3,1770.56,12.65,10.0,140,125,819,3,76.93,1.0,38.47,4,4,4,12
12772,60.38,1,892.47,16.23,18.01,55,55,556,1,0.0,1.0,53.46,3,2,3,8
14333,68.32,1,415.2,27.68,23.73,15,15,58,1,0.0,1.0,53.46,3,2,2,7
15830,38.32,1,576.0,14.77,6.05,39,39,415,1,0.0,1.0,53.46,3,2,3,8
16445,34.24,1,230.51,3.66,2.61,63,62,111,1,0.0,1.0,53.46,3,2,1,6
16720,27.08,1,155.24,5.75,5.27,27,25,182,1,0.0,1.0,53.46,4,2,1,7
12681,15.28,22,13787.54,21.61,18.87,638,267,7536,10,353.06,2.2,16.81,4,5,5,14
16182,73.21,4,6617.65,236.34,143.55,28,17,3791,4,222.13,1.0,74.04,2,4,5,11
16592,5.19,16,4113.68,19.04,10.3,216,142,2927,8,283.15,2.0,18.88,5,5,5,15
17302,15.36,5,1135.63,14.38,14.71,79,68,575,4,290.97,1.25,72.74,4,4,4,12
13439,256.17,1,283.71,5.25,3.66,54,54,242,1,0.0,1.0,53.46,1,2,2,5
16780,101.09,2,425.19,7.09,5.38,60,51,271,2,158.94,1.0,158.94,2,3,2,7
16055,221.37,1,134.8,16.85,4.52,8,8,22,1,0.0,1.0,53.46,1,2,1,4
16180,101.08,8,10254.18,63.3,67.74,162,90,5867,5,152.25,1.6,21.75,2,5,5,12
16418,45.24,3,675.27,6.62,5.84,102,76,288,3,181.82,1.0,90.91,3,4,3,10
13631,100.35,11,3070.42,279.13,278.19,11,6,467,5,167.7,2.2,16.77,2,5,5,12
14658,6.11,2,247.15,8.52,9.77,29,27,47,2,112.0,1.0,112.0,5,3,1,9
14360,32.38,4,2128.23,18.04,10.67,118,104,1151,3,62.88,1.33,20.96,4,4,5,13
16108,85.27,1,842.5,17.55,6.11,48,48,615,1,0.0,1.0,53.46,2,2,3,7
15264,65.19,1,393.74,17.12,6.17,23,23,265,1,0.0,1.0,53.46,3,2,2,7
13103,40.36,1,243.94,30.49,15.51,8,8,82,1,0.0,1.0,53.46,3,2,1,6
17706,5.2,17,10504.49,27.5,19.6,382,270,3899,7,362.11,2.43,22.63,5,5,5,15
15038,59.28,6,705.49,5.43,5.32,130,105,217,5,311.03,1.2,62.21,3,5,3,11
13747,374.32,1,79.6,79.6,0.0,1,1,8,1,0.0,1.0,53.46,1,2,1,4
12494,16.37,7,1246.1,16.18,7.52,77,63,707,6,349.92,1.17,58.32,4,5,4,13
15090,309.18,1,381.32,16.58,4.97,23,23,208,1,0.0,1.0,53.46,1,2,2,5
17171,290.07,1,224.91,14.06,9.06,16,16,185,1,0.0,1.0,53.46,1,2,1,4
15835,45.11,4,954.09,19.08,8.43,50,47,439,4,286.22,1.0,95.41,3,4,4,11
14371,296.07,1,100.5,25.13,10.67,4,4,34,1,0.0,1.0,53.46,1,2,1,4
15861,13.1,8,3165.36,5.8,8.1,546,339,2544,4,254.82,2.0,36.4,5,5,5,15
17781,160.1,2,188.02,15.67,25.37,12,12,34,2,93.84,1.0,93.84,2,3,1,6
14623,33.18,5,889.25,6.64,7.33,134,108,419,5,203.0,1.0,50.75,4,4,3,11
16099,51.21,3,731.9,18.77,8.46,39,29,434,3,175.19,1.0,87.6,3,4,3,10
14765,29.94,3,254.11,6.52,7.56,39,38,135,3,147.0,1.0,73.5,4,4,2,10
17797,23.21,3,780.43,7.03,5.94,111,102,498,2,160.08,1.5,80.04,4,4,3,11
13147,11.18,4,712.8,178.2,68.59,4,1,144,3,89.06,1.33,29.69,5,4,3,12
16260,51.36,1,1035.45,57.53,54.7,18,18,311,1,0.0,1.0,53.46,3,2,4,9
13954,2.23,2,439.92,17.6,6.39,25,24,150,2,69.08,1.0,69.08,5,3,2,10
13816,24.4,2,571.67,20.42,11.15,28,25,269,2,40.75,1.0,40.75,4,3,3,10
14819,65.19,2,272.07,20.93,12.46,13,13,109,2,127.99,1.0,127.99,3,3,2,8
15551,37.24,1,436.06,15.04,9.82,29,29,218,1,0.0,1.0,53.46,3,2,2,7
16347,12.21,2,887.65,9.65,10.05,92,61,353,1,25.01,2.0,25.01,5,3,3,11
17253,19.22,1,178.26,9.9,4.94,18,18,43,1,0.0,1.0,53.46,4,2,1,7
12367,5.06,1,168.9,15.35,5.65,11,11,173,1,0.0,1.0,53.46,5,2,1,8
17555,20.25,2,483.26,4.56,2.31,106,101,349,2,314.99,1.0,314.99,4,3,2,9
13984,27.24,5,920.51,57.53,103.63,16,14,679,5,339.86,1.0,84.97,4,4,3,11
13124,90.23,3,3866.33,16.45,13.85,235,185,2147,3,269.91,1.0,134.96,2,4,5,11
17848,82.06,9,901.2,17.67,27.5,51,41,398,8,276.92,1.13,34.62,2,5,3,10
15955,25.17,14,4416.26,24.13,17.32,183,137,2135,7,348.12,2.0,26.78,4,5,5,14
16945,22.28,19,4345.5,17.45,6.97,249,137,2725,10,336.74,1.9,18.71,4,5,5,14
12388,16.24,6,2780.66,27.81,16.84,100,57,1462,6,311.05,1.0,62.21,4,5,5,14
13038,81.15,3,908.46,32.45,30.38,28,24,360,3,210.12,1.0,105.06,2,4,3,9
15785,33.28,5,2328.97,28.06,28.31,83,58,1612,4,262.89,1.25,65.72,3,4,5,12
16998,150.36,4,295.0,73.75,86.43,4,1,76,3,154.75,1.33,51.58,2,4,2,8
13285,24.21,4,2709.12,14.49,5.07,187,157,2051,4,266.84,1.0,88.95,4,4,5,13
