CustomerID,Recency,Frequency,Monetary,AvgOrderValue,StdOrderValue,TotalTransactions,UniqueProducts,TotalQuantity,ActiveMonths,LifespanDays,FreqPerMonth,AvgInterPurchaseDays,R_Score,F_Score,M_Score,RFM_Score,CLV_Target,Churned,churn_prob,Cluster,Segment
16795,366.18,1,414.88,6.29,5.55,66,64,239,1,0.0,1.0,53.46,1,2,2,5,0.0,1,0.9353532173598096,0,Promising
18055,8.16,10,6784.19,18.84,12.43,360,223,2455,7,362.15,1.43,40.24,5,5,5,15,3111.33,0,0.00011904761904761905,1,Lost Cheap
12935,3.04,7,2160.7,16.75,6.15,129,80,1853,6,317.14,1.17,52.86,5,5,5,15,625.36,0,0.0008864734299516907,1,Lost Cheap
14004,44.15,7,4582.64,26.8,15.84,171,102,2668,5,245.22,1.4,40.87,3,5,5,13,1379.3799999999999,0,0.0015429861917666795,1,Lost Cheap
16142,250.34,1,535.34,14.47,7.18,37,37,422,1,0.0,1.0,53.46,1,2,3,6,0.0,1,0.8341057982704982,0,Promising
16475,89.15,4,544.3,19.44,14.38,28,23,319,4,185.21,1.0,61.74,2,4,3,9,85.0,0,0.6544476018205573,1,Lost Cheap
16187,32.35,15,6911.44,23.43,14.63,295,160,5048,8,252.84,1.88,18.06,4,5,5,14,1515.74,0,0.0011962962962962962,4,At-Risk
12792,257.28,1,400.54,16.02,9.03,25,25,217,1,0.0,1.0,53.46,1,2,2,5,0.0,1,0.9598773413731202,0,Promising
14403,131.22,4,1475.81,73.79,70.26,20,17,519,4,116.94,1.0,38.98,2,4,4,10,0.0,1,0.7868681393358301,1,Lost Cheap
16297,269.41,1,301.9,15.1,4.15,20,20,206,1,0.0,1.0,53.46,1,2,2,5,0.0,1,0.9387381916549457,0,Promising
13320,79.01,4,1548.7,14.61,4.68,106,77,1096,3,135.32,1.33,45.11,2,4,4,10,567.55,0,0.7165658456936499,1,Lost Cheap
15238,30.16,3,1071.99,21.44,25.12,50,49,692,3,154.94,1.0,77.47,4,4,4,12,299.21000000000004,0,0.017577864657437017,1,Lost Cheap
15314,200.15,1,327.97,13.67,5.15,24,24,313,1,0.0,1.0,53.46,1,2,2,5,0.0,1,0.9590933824826396,0,Promising
15467,10.17,3,524.88,10.09,8.78,52,41,310,2,142.98,1.5,71.49,5,4,3,12,122.32,0,0.018035334752759105,1,Lost Cheap
15120,134.36,1,358.82,17.09,8.28,21,21,296,1,0.0,1.0,53.46,2,2,2,6,0.0,1,0.6354839129347302,1,Lost Cheap
12981,30.26,2,372.22,18.61,7.95,20,12,242,2,103.91,1.0,103.91,4,3,2,9,185.04,0,0.04614784796082937,1,Lost Cheap
16169,9.12,4,1822.97,21.45,13.25,85,71,1325,4,67.16,1.0,22.39,5,4,4,13,1822.97,0,0.012975809846686327,1,Lost Cheap
15276,67.07,1,135.31,2.6,2.12,52,49,64,1,0.0,1.0,53.46,3,2,1,6,135.31,0,0.03140497322572523,1,Lost Cheap
17290,4.24,2,525.24,5.15,5.28,102,92,404,2,12.86,1.0,12.86,5,3,3,11,525.24,0,0.02034456024516188,1,Lost Cheap
14796,2.12,17,8022.49,7.03,8.75,1141,403,6025,13,365.2,1.31,22.83,5,5,5,15,1429.1200000000001,0,0.0,4,At-Risk
14553,20.21,5,859.27,7.6,16.47,113,103,493,3,319.9,1.67,79.98,4,4,3,11,546.95,0,0.0070975685607066255,1,Lost Cheap
12539,23.2,4,5568.35,20.4,17.99,273,157,2067,3,311.18,1.33,103.73,4,4,5,13,1050.66,0,0.004415359877953268,1,Lost Cheap
14060,5.24,19,6140.42,30.4,32.2,202,86,5386,13,368.01,1.46,20.45,5,5,5,15,2037.64,0,0.0,4,At-Risk
13652,46.4,3,1095.08,17.38,4.37,63,48,578,3,322.98,1.0,161.49,3,4,4,11,456.84000000000003,0,0.003041765776971188,1,Lost Cheap
15122,115.06,3,1633.78,19.92,11.66,82,65,800,3,183.28,1.0,91.64,2,4,4,10,0.0,1,0.741463661641676,1,Lost Cheap
15319,284.23,1,204.5,12.78,6.01,16,16,175,1,0.0,1.0,53.46,1,2,1,4,0.0,1,0.9802341886403159,0,Promising
16242,9.13,7,3603.21,12.26,9.7,294,184,1982,6,268.92,1.17,44.82,5,5,5,15,2756.62,0,0.0026857142857142856,1,Lost Cheap
17597,214.27,1,2044.37,37.17,37.5,55,55,1176,1,0.0,1.0,53.46,1,2,4,7,0.0,1,0.8581752878124077,0,Promising
13450,27.27,6,2043.72,28.78,19.92,71,32,1982,5,191.67,1.2,38.33,4,5,4,13,622.26,0,0.012268384034499834,1,Lost Cheap
13508,244.27,1,110.97,9.25,5.74,12,12,24,1,0.0,1.0,53.46,1,2,1,4,0.0,1,0.9841928916912032,0,Promising
13398,193.21,1,457.34,17.59,7.07,26,26,281,1,0.0,1.0,53.46,1,2,2,5,0.0,1,0.9695063451603758,0,Promising
14459,156.2,1,1837.92,49.67,30.06,37,37,760,1,0.0,1.0,53.46,2,2,4,8,0.0,1,0.5991331710765999,0,Promising
17475,80.14,1,194.37,13.88,5.75,14,14,178,1,0.0,1.0,53.46,2,2,1,5,194.37,0,0.7377519905268332,1,Lost Cheap
16595,62.21,1,360.16,4.24,3.86,85,83,335,1,0.0,1.0,53.46,3,2,2,7,360.16,0,0.03763054599851887,1,Lost Cheap
16412,54.24,1,151.83,4.34,3.79,35,25,73,1,0.0,1.0,53.46,3,2,1,6,151.83,0,0.025123292211762766,1,Lost Cheap
16811,5.28,2,547.07,19.54,7.49,28,26,477,2,12.76,1.0,12.76,5,3,3,11,547.07,0,0.031220210279194572,1,Lost Cheap
13277,16.37,4,258.4,32.3,10.96,8,5,176,3,117.97,1.33,39.32,4,4,2,10,132.5,0,0.06010166489370769,1,Lost Cheap
15983,23.03,4,1475.02,13.05,15.41,113,82,892,2,351.22,2.0,117.07,4,4,4,12,326.75,0,0.00341744625017642,1,Lost Cheap
15544,10.07,9,3546.71,13.69,5.96,259,122,3109,7,363.16,1.29,45.4,5,5,5,15,774.34,0,0.0,1,Lost Cheap
12678,43.22,12,17628.46,106.84,155.71,165,105,10923,9,311.09,1.33,28.28,3,5,5,13,9346.2,0,0.0,4,At-Risk
16546,291.29,2,787.15,31.49,20.26,25,25,549,2,81.97,1.0,81.97,1,3,3,7,0.0,1,0.9163092126668897,0,Promising
13368,257.35,2,623.4,21.5,11.35,29,29,327,2,80.89,1.0,80.89,1,3,3,7,0.0,1,0.913801612120421,0,Promising
13425,109.05,3,1624.21,20.82,16.47,78,66,1123,3,186.36,1.0,93.18,2,4,4,10,0.0,1,0.6839524067378216,1,Lost Cheap
13894,24.36,3,564.62,20.91,13.65,27,25,354,2,286.87,1.5,143.44,4,4,3,11,403.77000000000004,0,0.0007175027741657107,1,Lost Cheap
16427,264.05,2,241.06,26.78,15.15,9,8,156,2,21.08,1.0,21.08,1,3,1,5,0.0,1,0.94837042886201,0,Promising
14348,261.08,1,409.57,22.75,18.79,18,18,183,1,0.0,1.0,53.46,1,2,2,5,0.0,1,0.9619022257126331,0,Promising
14262,9.17,8,2618.23,18.31,10.59,143,87,1645,7,232.08,1.14,33.15,5,5,5,15,1763.23,0,0.0027780632135895296,1,Lost Cheap
13561,216.24,1,141.86,10.13,20.79,14,14,83,1,0.0,1.0,53.46,1,2,1,4,0.0,1,0.9713406561168056,0,Promising
13655,115.16,2,932.97,16.66,6.55,56,52,605,2,127.19,1.0,127.19,2,3,3,8,0.0,1,0.797604676026726,1,Lost Cheap
13761,51.18,2,1070.65,15.3,4.9,70,68,642,2,129.22,1.0,129.22,3,3,4,10,578.9399999999999,0,0.049728478632145655,1,Lost Cheap
14331,125.21,2,462.66,16.52,5.55,28,27,252,2,10.92,1.0,10.92,2,3,2,7,0.0,1,0.7851904809164008,1,Lost Cheap
16271,3.23,5,1429.24,10.75,10.5,133,89,1038,5,355.84,1.0,88.96,5,4,4,13,536.21,0,0.00141033419309269,1,Lost Cheap
13194,136.39,1,60.7,20.23,12.69,3,3,26,1,0.0,1.0,53.46,2,2,1,5,0.0,1,0.7592057313531225,1,Lost Cheap
12919,9.19,6,1335.19,26.7,19.89,50,34,673,5,161.18,1.2,32.24,5,5,4,14,893.54,0,0.010798182642952927,1,Lost Cheap
12566,87.16,1,351.65,18.51,9.86,19,19,265,1,0.0,1.0,53.46,2,2,2,6,351.65,0,0.6061956393798783,1,Lost Cheap
12752,82.2,1,4366.78,82.39,73.2,53,53,2262,1,0.0,1.0,53.46,2,2,5,9,4366.78,0,0.4170883227919275,1,Lost Cheap
18058,10.4,1,170.16,56.72,43.09,3,3,88,1,0.0,1.0,53.46,5,2,1,8,170.16,0,0.026796962504429613,1,Lost Cheap
17722,97.12,4,2424.04,21.08,28.89,115,111,1595,4,270.11,1.0,90.04,2,4,5,11,0.0,1,0.589566278653826,1,Lost Cheap
15266,339.19,1,119.3,19.88,9.82,6,6,18,1,0.0,1.0,53.46,1,2,1,4,0.0,1,0.9815199175456147,0,Promising
12928,36.16,5,2062.7,24.56,18.72,84,59,1472,5,323.94,1.0,80.99,3,4,5,12,926.5600000000001,0,0.0021095227578606206,1,Lost Cheap
14829,30.09,4,697.55,16.61,8.33,42,39,452,3,343.0,1.33,114.33,4,4,3,11,165.92,0,0.0014923854643850076,1,Lost Cheap
12808,37.34,3,483.65,17.27,3.55,28,27,188,3,331.98,1.0,165.99,3,4,2,9,202.3,0,0.012905153877541898,1,Lost Cheap
17516,16.06,5,768.08,5.61,4.56,137,113,416,4,270.17,1.25,67.54,4,4,3,11,159.23,0,0.010927785664526079,1,Lost Cheap
15917,248.32,1,123.1,10.26,8.06,12,12,42,1,0.0,1.0,53.46,1,2,1,4,0.0,1,0.9826421780373815,0,Promising
16449,198.33,2,707.69,17.69,6.62,40,40,367,2,82.92,1.0,82.92,1,3,3,7,0.0,1,0.9194189132006985,0,Promising
17278,242.22,1,246.04,16.4,8.77,15,15,179,1,0.0,1.0,53.46,1,2,1,4,0.0,1,0.9775774470460971,0,Promising
13835,26.11,4,834.57,15.17,5.44,55,48,442,4,190.01,1.0,63.34,4,4,3,11,297.23,0,0.015483122440610087,1,Lost Cheap
13479,201.32,2,300.95,20.06,8.65,15,14,134,2,33.97,1.0,33.97,1,3,2,6,0.0,1,0.9127139780142948,0,Promising
12864,139.22,1,147.12,49.04,61.14,3,3,216,1,0.0,1.0,53.46,2,2,1,5,0.0,1,0.7274358140002994,1,Lost Cheap
17653,37.23,4,1207.56,27.44,33.25,44,44,1409,3,83.89,1.33,27.96,3,4,4,11,864.22,0,0.027362229287045615,1,Lost Cheap
12953,10.37,1,329.85,19.4,5.79,17,17,84,1,0.0,1.0,53.46,5,2,2,9,329.85,0,0.04428974347126744,1,Lost Cheap
17567,8.11,8,4331.48,26.25,29.32,165,110,2632,8,365.02,1.0,52.15,5,5,5,15,1996.43,0,0.00011904761904761905,1,Lost Cheap
16805,174.29,2,460.59,4.7,4.42,98,94,539,2,186.91,1.0,186.91,2,3,2,7,0.0,1,0.7564134904101988,0,Promising
17090,5.19,7,2043.95,32.44,36.14,63,45,921,6,349.99,1.17,58.33,5,5,4,14,1232.18,0,0.0005145438121047876,1,Lost Cheap
17377,24.29,20,4100.92,9.81,13.31,418,190,2076,8,349.95,2.5,18.42,4,5,5,14,2055.54,0,0.0,4,At-Risk
17422,17.2,6,1979.37,16.92,10.8,117,93,2253,6,279.95,1.0,55.99,4,5,4,13,683.19,0,0.0028919082125603863,1,Lost Cheap
12637,68.19,8,6021.9,15.44,13.1,390,205,3002,6,256.12,1.33,36.59,3,5,5,13,2967.7999999999997,0,0.0013153439153439153,1,Lost Cheap
17472,192.14,3,710.29,3.92,3.74,181,142,462,2,108.01,1.5,54.01,1,4,3,8,0.0,1,0.8896210232141122,0,Promising
13824,33.24,5,1698.94,36.93,36.31,46,34,768,5,277.98,1.0,69.5,4,4,4,12,269.1,0,0.0008696570557527177,1,Lost Cheap
15406,32.21,2,510.71,9.64,9.79,53,51,254,2,269.88,1.0,269.88,4,3,3,10,258.42,0,0.004350525963560779,1,Lost Cheap
15447,331.29,1,155.17,17.24,5.4,9,9,85,1,0.0,1.0,53.46,1,2,1,4,0.0,1,0.9715018311724541,0,Promising
13539,86.33,3,631.34,17.06,5.51,37,35,320,3,223.79,1.0,111.9,2,4,3,9,315.69,0,0.5309926111631945,1,Lost Cheap
16766,274.12,2,1145.6,33.69,9.12,34,17,536,1,0.08,2.0,0.08,1,3,4,8,0.0,1,0.8474875868479316,0,Promising
18218,212.23,2,662.08,31.53,38.52,21,17,584,2,70.02,1.0,70.02,1,3,3,7,0.0,1,0.9215701843665113,0,Promising
13650,17.25,6,1836.34,19.13,9.81,96,79,922,5,250.99,1.2,50.2,4,5,4,13,1090.82,0,0.01177637118864686,1,Lost Cheap
17991,226.1,2,93.35,18.67,24.57,5,4,25,1,0.97,2.0,0.97,1,3,1,5,0.0,1,0.940365496204807,0,Promising
13592,36.35,4,247.96,15.5,5.56,16,15,84,3,228.83,1.33,76.28,3,4,1,8,42.45,0,0.058020756214198006,1,Lost Cheap
14924,246.37,1,310.05,31.01,34.83,10,10,64,1,0.0,1.0,53.46,1,2,2,5,0.0,1,0.9087674906049987,0,Promising
12449,23.19,4,4067.29,21.29,17.99,191,118,1553,4,164.92,1.0,54.97,4,4,5,13,2430.41,0,0.021497318031356995,1,Lost Cheap
16715,79.0,1,301.72,15.88,22.94,19,19,642,1,0.0,1.0,53.46,2,2,2,6,301.71999999999997,0,0.5516293198754277,1,Lost Cheap
13635,68.31,1,1071.03,17.27,7.5,62,62,677,1,0.0,1.0,53.46,3,2,4,9,1071.03,0,0.036004432340985944,1,Lost Cheap
15000,48.28,1,490.52,6.37,4.43,77,76,218,1,0.0,1.0,53.46,3,2,3,8,490.52,0,0.057251022041886895,1,Lost Cheap
12430,44.13,1,256.4,23.31,14.03,11,11,117,1,0.0,1.0,53.46,3,2,2,7,256.4,0,0.03324339178066614,1,Lost Cheap
16025,30.27,1,439.66,15.7,3.81,28,28,338,1,0.0,1.0,53.46,4,2,2,8,439.65999999999997,0,0.042975571418176435,1,Lost Cheap
17835,3.27,3,350.64,5.75,5.67,61,45,348,2,20.8,1.5,10.4,5,4,2,11,350.64,0,0.02037419805184805,1,Lost Cheap
15524,25.26,1,440.0,440.0,0.0,1,1,4,1,0.0,1.0,53.46,4,2,2,8,440.0,0,0.07587166900948009,1,Lost Cheap
15288,44.06,5,2306.52,26.21,24.98,88,80,775,5,322.12,1.0,80.53,3,4,5,12,300.15999999999997,0,0.006179547165642828,1,Lost Cheap
13030,12.16,2,799.48,8.08,8.62,99,76,394,2,357.0,1.0,357.0,5,3,3,11,371.74,0,0.0062586644270462176,1,Lost Cheap
13668,3.26,21,6363.59,13.54,18.67,470,284,3742,12,359.98,1.75,18.0,5,5,5,15,1428.72,0,0.0,4,At-Risk
16816,104.17,4,417.06,14.9,4.98,28,28,274,4,254.89,1.0,84.96,2,4,2,8,0.0,1,0.6998253930990544,1,Lost Cheap
16549,11.13,10,4154.64,4.24,5.04,981,445,2365,5,324.04,2.0,36.0,5,5,5,15,3373.12,0,0.0012558285509325683,1,Lost Cheap
12437,2.28,18,4951.41,24.88,18.25,199,118,2922,10,329.89,1.8,19.41,5,5,5,15,2140.0,0,0.0,4,At-Risk
16109,219.38,2,611.88,33.99,37.28,18,18,612,2,89.86,1.0,89.86,1,3,3,7,0.0,1,0.8887170093122921,0,Promising
12980,158.37,9,7374.9,368.75,265.22,20,6,886,7,200.92,1.29,25.12,2,5,5,12,0.0,1,0.887161887433942,1,Lost Cheap
17426,9.01,6,5037.26,18.59,16.09,271,179,3094,4,274.06,1.5,54.81,5,5,5,15,1758.03,0,0.003157164372133741,1,Lost Cheap
17817,5.15,3,387.68,11.75,33.8,33,32,67,2,272.88,1.5,136.44,5,4,2,11,117.97999999999999,0,0.016497982788053547,1,Lost Cheap
14077,41.24,5,499.42,11.89,15.6,42,33,268,5,233.86,1.0,58.47,3,4,3,10,189.01999999999998,0,0.04945704007960389,1,Lost Cheap
16837,32.16,11,3170.98,19.22,16.55,165,123,1563,5,214.24,2.2,21.42,4,5,5,14,1259.24,0,0.018947700890590977,1,Lost Cheap
15804,1.24,13,4206.39,16.05,15.51,262,170,2565,8,198.1,1.63,16.51,5,5,5,15,1651.55,0,0.008916001817470093,1,Lost Cheap
15795,150.32,1,610.01,14.52,5.58,42,42,581,1,0.0,1.0,53.46,2,2,3,7,0.0,1,0.6710142650034133,0,Promising
15639,135.16,1,425.32,17.01,11.22,25,25,323,1,0.0,1.0,53.46,2,2,2,6,0.0,1,0.6644635546831844,1,Lost Cheap
15089,11.08,6,2420.84,16.7,10.1,145,139,1359,4,118.1,1.5,23.62,5,5,5,15,384.56,0,0.00978713223721724,1,Lost Cheap
13244,93.27,1,121.74,4.51,2.22,27,27,38,1,0.0,1.0,53.46,2,2,1,5,121.74000000000001,1,0.7816871191887045,1,Lost Cheap
13886,72.21,1,243.56,15.22,3.63,16,16,126,1,0.0,1.0,53.46,3,2,1,6,243.56,0,0.03749094997509195,1,Lost Cheap
15654,10.22,2,922.53,43.93,28.85,21,15,475,1,16.91,2.0,16.91,5,3,3,11,922.53,0,0.04835919519737244,1,Lost Cheap
16560,27.32,2,841.41,15.03,7.71,56,52,500,2,331.83,1.0,331.83,4,3,3,10,509.23,0,0.005595309971547069,1,Lost Cheap
17025,61.38,3,357.77,39.75,28.01,9,8,235,2,312.72,1.5,156.36,3,4,2,9,196.8,0,0.013041681244344515,1,Lost Cheap
16350,22.1,4,1116.47,19.59,7.13,57,40,545,4,312.26,1.0,104.09,4,4,4,12,739.77,0,0.0019670763465337807,1,Lost Cheap
15805,24.08,17,5528.48,18.37,11.64,301,220,3387,8,341.29,2.13,21.33,4,5,5,14,1960.48,0,0.0,4,At-Risk
13725,50.35,8,1980.56,19.04,15.76,104,95,806,5,258.91,1.6,36.99,3,5,4,12,114.86,0,0.01142775537637335,1,Lost Cheap
15939,90.28,15,6115.01,80.46,78.66,76,28,4728,9,241.95,1.67,17.28,2,5,5,12,254.76,1,0.6690909660822113,4,At-Risk
16712,10.19,11,3645.43,8.16,13.36,447,259,1749,6,266.95,1.83,26.7,5,5,5,15,1145.57,0,0.0009,1,Lost Cheap
12679,59.24,4,1113.02,23.19,17.12,48,43,554,4,225.0,1.0,75.0,3,4,4,11,206.64000000000001,0,0.020442308253864918,1,Lost Cheap
17092,50.94,4,1777.78,14.22,9.88,125,99,1131,4,227.21,1.0,75.74,3,4,4,11,1144.71,0,0.031354626469154455,1,Lost Cheap
14264,155.33,2,333.97,19.65,8.74,17,15,70,2,90.92,1.0,90.92,2,3,2,7,0.0,1,0.7862944814468552,0,Promising
12757,16.24,13,7857.1,21.18,99.48,371,237,2402,5,195.73,2.6,16.31,4,5,5,14,2576.02,0,0.0664021287360539,4,At-Risk
12639,239.23,1,486.1,22.1,22.57,22,22,201,1,0.0,1.0,53.46,1,2,2,5,0.0,1,0.9516150518839207,0,Promising
16763,199.27,1,611.85,26.6,25.65,23,23,319,1,0.0,1.0,53.46,1,2,3,6,0.0,1,0.8624429258144889,0,Promising
13510,2.19,4,1791.56,15.58,5.82,115,86,1386,4,182.18,1.0,60.73,5,4,4,13,893.75,0,0.015134766440362175,1,Lost Cheap
14720,6.26,3,663.81,17.94,8.47,37,34,219,3,121.0,1.0,60.5,5,4,3,12,508.01,0,0.024857197489816688,1,Lost Cheap
15975,85.2,1,371.01,15.46,4.33,24,24,243,1,0.0,1.0,53.46,2,2,2,6,371.01,0,0.6234925242010034,1,Lost Cheap
17805,74.27,1,512.31,51.23,56.83,10,10,478,1,0.0,1.0,53.46,2,2,3,7,512.31,0,0.5265186343402295,1,Lost Cheap
15903,10.43,7,5126.76,69.28,66.74,74,46,2410,4,285.75,1.75,47.63,5,5,5,15,4485.12,0,0.003529746282849349,1,Lost Cheap
16848,53.4,1,281.42,20.1,9.8,14,14,182,1,0.0,1.0,53.46,3,2,2,7,281.42,0,0.02158337402049831,1,Lost Cheap
15986,31.13,1,168.12,12.01,3.75,14,14,268,1,0.0,1.0,53.46,4,2,1,7,168.12,0,0.01589655825250276,1,Lost Cheap
14087,3.24,1,194.42,2.82,2.27,69,61,251,1,0.0,1.0,53.46,5,2,1,8,194.42,0,0.02682416924133986,1,Lost Cheap
16719,15.37,7,1790.42,8.91,6.4,201,107,1204,7,353.89,1.0,58.98,4,5,4,13,503.99,0,0.0003864734299516908,1,Lost Cheap
15005,16.25,28,6316.57,5.64,3.75,1119,360,4247,12,350.91,2.33,13.0,4,5,5,14,1794.07,0,0.0,4,At-Risk
17460,95.14,6,622.43,21.46,8.54,29,18,236,5,278.94,1.2,55.79,2,5,3,10,0.0,1,0.3000146265411663,1,Lost Cheap
15899,369.32,1,56.25,14.06,4.26,4,4,39,1,0.0,1.0,53.46,1,2,1,4,0.0,1,0.9811885049034856,0,Promising
18068,290.15,1,101.7,101.7,0.0,1,1,6,1,0.0,1.0,53.46,1,2,1,4,0.0,1,0.9802894297398508,0,Promising
13753,288.23,1,741.26,21.18,13.72,35,35,512,1,0.0,1.0,53.46,1,2,3,6,0.0,1,0.8295651629401014,0,Promising
14616,243.35,3,406.08,135.36,115.5,3,2,104,3,74.88,1.0,37.44,1,4,2,7,0.0,1,0.8931236307306786,0,Promising
13851,96.24,3,2651.46,32.73,98.1,81,77,1705,3,192.8,1.0,96.4,2,4,5,11,0.0,1,0.6497371129143589,1,Lost Cheap
18149,51.26,3,612.08,38.25,32.37,16,11,310,3,222.97,1.0,111.49,3,4,3,10,62.400000000000006,0,0.03544976606307943,1,Lost Cheap
16152,269.36,1,1829.04,63.07,31.86,29,29,642,1,0.0,1.0,53.46,1,2,4,7,0.0,1,0.8385570913236176,0,Promising
13014,11.25,10,3466.28,31.8,29.49,109,67,905,6,270.75,1.67,30.08,5,5,5,15,1443.8,0,0.009540044166359956,1,Lost Cheap
18036,33.15,3,405.62,4.23,4.73,96,77,234,3,213.13,1.0,106.57,4,4,2,10,151.07999999999998,0,0.02817192083854634,1,Lost Cheap
12733,235.08,1,383.95,17.45,16.14,22,22,137,1,0.0,1.0,53.46,1,2,2,5,0.0,1,0.9548225187558285,0,Promising
14206,240.07,1,328.16,16.41,7.08,20,20,276,1,0.0,1.0,53.46,1,2,2,5,0.0,1,0.9487656514103358,0,Promising
17779,22.17,3,658.57,8.03,8.76,82,73,397,3,122.08,1.0,61.04,4,4,3,11,335.48,0,0.021046503144856895,1,Lost Cheap
16272,117.31,1,411.7,16.47,8.92,25,25,224,1,0.0,1.0,53.46,2,2,2,6,0.0,1,0.6902958170224437,1,Lost Cheap
15247,123.23,1,356.0,59.33,30.09,6,6,160,1,0.0,1.0,53.46,2,2,2,6,0.0,1,0.6577129400892197,1,Lost Cheap
15417,86.12,1,508.8,18.17,2.42,28,28,284,1,0.0,1.0,53.46,2,2,3,7,508.8,0,0.5583493665537577,1,Lost Cheap
18066,76.12,1,318.0,31.8,16.74,10,10,108,1,0.0,1.0,53.46,2,2,2,6,318.0,0,0.6261577257431713,1,Lost Cheap
13354,72.21,1,743.53,14.58,6.41,51,51,604,1,0.0,1.0,53.46,3,2,3,8,743.53,0,0.056264960962095475,1,Lost Cheap
14427,51.16,2,363.34,21.37,11.52,17,16,228,1,13.22,2.0,13.22,3,3,2,8,363.34000000000003,0,0.046288733201117566,1,Lost Cheap
16930,27.09,3,380.55,7.05,9.22,54,47,341,2,42.08,1.5,21.04,4,4,2,10,380.55,0,0.03946682103407231,1,Lost Cheap
17608,34.22,2,193.42,3.28,2.63,59,54,232,1,0.0,2.0,0.0,3,3,1,7,193.42,0,0.050764932369869634,1,Lost Cheap
15748,41.23,1,149.31,7.11,4.13,21,19,51,1,0.0,1.0,53.46,3,2,1,6,149.31,0,0.028726607029963085,1,Lost Cheap
17566,8.93,2,901.21,5.93,5.34,152,113,518,2,17.26,1.0,17.26,5,3,3,11,901.21,0,0.020392418687334705,1,Lost Cheap
12374,26.11,1,742.93,22.51,19.77,33,33,342,1,0.0,1.0,53.46,4,2,3,9,742.9300000000001,0,0.03530741369285521,1,Lost Cheap
16037,270.38,3,855.02,21.92,21.11,39,37,428,3,88.95,1.0,44.48,1,4,3,8,0.0,1,0.8766754456995268,0,Promising
13948,361.33,1,102.0,34.0,11.85,3,3,40,1,0.0,1.0,53.46,1,2,1,4,0.0,1,0.9649629681103231,0,Promising
13113,1.23,24,12245.96,61.23,134.31,200,95,3045,11,365.98,2.18,15.91,5,5,5,15,1458.8999999999999,0,0.0,4,At-Risk
17356,312.3,1,178.22,9.38,8.28,19,19,166,1,0.0,1.0,53.46,1,2,1,4,0.0,1,0.985415684044016,0,Promising
16573,85.38,2,663.61,15.8,6.29,42,40,360,2,205.75,1.0,205.75,2,3,3,8,370.98,0,0.6371154184526336,1,Lost Cheap
14715,25.26,4,867.38,12.22,11.83,71,60,521,4,306.95,1.0,102.32,4,4,3,11,272.63,0,0.003504463893937961,1,Lost Cheap
16245,24.34,3,1413.66,15.71,5.37,90,80,1014,3,233.03,1.0,116.52,4,4,4,12,643.96,0,0.011031071946173789,1,Lost Cheap
17639,277.12,1,108.5,15.5,10.29,7,7,49,1,0.0,1.0,53.46,1,2,1,4,0.0,1,0.9758930469391663,0,Promising
14840,268.26,1,62.85,15.71,1.43,4,4,31,1,0.0,1.0,53.46,1,2,1,4,0.0,1,0.9743102875178522,0,Promising
16825,39.27,2,775.18,27.69,22.41,28,27,566,2,147.09,1.0,147.09,3,3,3,9,456.48,0,0.04181560405940437,1,Lost Cheap
15743,17.04,4,784.46,8.91,6.39,88,59,216,3,168.3,1.33,56.1,4,4,3,11,350.41,0,0.017527906413757167,1,Lost Cheap
15618,33.41,4,776.85,17.26,5.48,45,39,454,3,103.93,1.33,34.64,3,4,3,10,554.02,0,0.038959989792143386,1,Lost Cheap
12475,54.34,1,723.38,20.09,10.98,36,36,535,1,0.0,1.0,53.46,3,2,3,8,723.38,0,0.05365863580942129,1,Lost Cheap
13673,19.26,2,396.92,6.11,7.9,65,47,119,1,13.85,2.0,13.85,4,3,2,9,396.92,0,0.024554430972976507,1,Lost Cheap
16414,22.36,2,126.25,18.04,7.22,7,5,27,2,258.84,1.0,258.84,4,3,1,8,75.45,0,0.0354751276980698,1,Lost Cheap
14385,10.11,3,202.11,14.44,4.84,14,13,159,1,14.15,3.0,7.08,5,4,1,10,202.11,0,0.040000821039728365,1,Lost Cheap
14669,242.28,3,1269.99,7.47,5.4,170,158,775,2,90.97,1.5,45.49,1,4,4,9,0.0,1,0.8551895016451094,0,Promising
14135,2.28,15,4690.31,35.0,34.41,134,95,3850,8,371.05,1.88,26.5,5,5,5,15,1499.99,0,0.0,4,At-Risk
17894,72.37,8,1119.81,5.8,11.32,193,127,405,4,294.77,2.0,42.11,2,5,4,11,123.06,0,0.1556356815024075,1,Lost Cheap
14739,5.06,7,3902.28,65.04,41.49,60,47,3820,7,363.08,1.0,60.51,5,5,5,15,1654.7,0,0.00045454545454545455,1,Lost Cheap
13090,9.24,14,8910.82,57.49,90.5,155,98,2263,10,364.2,1.4,28.02,5,5,5,15,3998.8,0,0.0,4,At-Risk
13199,4.24,38,9817.12,82.5,72.06,119,48,6176,13,363.07,2.92,9.81,5,5,5,15,5263.28,0,0.0007692307692307692,4,At-Risk
16954,1.36,9,2085.08,38.61,35.49,54,40,1054,6,358.96,1.5,44.87,5,5,5,15,839.7,0,0.0017642330003775786,1,Lost Cheap
14409,72.0,6,2059.45,38.14,56.32,54,40,1230,5,297.14,1.2,59.43,3,5,5,13,115.72,0,0.0014439223431782341,1,Lost Cheap
15974,40.21,7,3442.15,19.56,16.42,176,141,2262,7,249.13,1.0,41.52,3,5,5,13,547.14,0,0.0013153439153439153,1,Lost Cheap
